status, name, type, state, url,enlistedDate, counties, petetionDetails, spcode
T,"Lynx, Canada",animal,CO,https://ecos.fws.gov/docs/species_images/doc4979-250px-thumbnail.jpg,03/24/2000,"Alamosa_CO|Archuleta_CO|Boulder_CO|Chaffee_CO|Clear Creek_CO|Conejos_CO|Costilla_CO|Custer_CO|Delta_CO|Dolores_CO|Eagle_CO|Fremont_CO|Garfield_CO|Gilpin_CO|Grand_CO|Gunnison_CO|Hinsdale_CO|Huerfano_CO|Jackson_CO|Jefferson_CO|Lake_CO|La Plata_CO|Larimer_CO|Las Animas_CO|Mesa_CO|Mineral_CO|Moffat_CO|Montezuma_CO|Montrose_CO|Ouray_CO|Park_CO|Pitkin_CO|Pueblo_CO|Rio Blanco_CO|Rio Grande_CO|Routt_CO|Saguache_CO|San Juan_CO|San Miguel_CO|Summit_CO|Adams_ID|Bear Lake_ID|Blaine_ID|Boise_ID|Bonner_ID|Bonneville_ID|Boundary_ID|Butte_ID|Camas_ID|Caribou_ID|Cassia_ID|Clark_ID|Clearwater_ID|Custer_ID|Elmore_ID|Franklin_ID|Fremont_ID|Gem_ID|Idaho_ID|Kootenai_ID|Lemhi_ID|Madison_ID|Oneida_ID|Power_ID|Shoshone_ID|Teton_ID|Twin Falls_ID|Valley_ID|Washington_ID|Aroostook_ME|Franklin_ME|Oxford_ME|Penobscot_ME|Piscataquis_ME|Somerset_ME|Washington_ME|Alger_MI|Baraga_MI|Chippewa_MI|Delta_MI|Dickinson_MI|Gogebic_MI|Houghton_MI|Iron_MI|Keweenaw_MI|Luce_MI|Mackinac_MI|Marquette_MI|Menominee_MI|Ontonagon_MI|Schoolcraft_MI|Aitkin_MN|Beltrami_MN|Carlton_MN|Cass_MN|Clearwater_MN|Cook_MN|Itasca_MN|Koochiching_MN|Lake_MN|Lake of the Woods_MN|Marshall_MN|Pine_MN|Roseau_MN|St. Louis_MN|Beaverhead_MT|Broadwater_MT|Carbon_MT|Cascade_MT|Chouteau_MT|Deer Lodge_MT|Fergus_MT|Flathead_MT|Gallatin_MT|Glacier_MT|Golden Valley_MT|Granite_MT|Jefferson_MT|Judith Basin_MT|Lake_MT|Lewis and Clark_MT|Lincoln_MT|Madison_MT|Meagher_MT|Mineral_MT|Missoula_MT|Park_MT|Pondera_MT|Powell_MT|Ravalli_MT|Sanders_MT|Silver Bow_MT|Stillwater_MT|Sweet Grass_MT|Teton_MT|Wheatland_MT|Carroll_NH|Coos_NH|Grafton_NH|Colfax_NM|Mora_NM|Rio Arriba_NM|San Juan_NM|Taos_NM|Klamath_OR|Lake_OR|Cache_UT|Daggett_UT|Duchesne_UT|Morgan_UT|Rich_UT|Salt Lake_UT|Summit_UT|Uintah_UT|Utah_UT|Wasatch_UT|Weber_UT|Caledonia_VT|Essex_VT|Orleans_VT|Asotin_WA|Chelan_WA|Columbia_WA|Ferry_WA|Garfield_WA|King_WA|Kittitas_WA|Klickitat_WA|Lewis_WA|Okanogan_WA|Pend Oreille_WA|Pierce_WA|Skagit_WA|Skamania_WA|Snohomish_WA|Spokane_WA|Stevens_WA|Walla Walla_WA|Whatcom_WA|Yakima_WA|Ashland_WI|Bayfield_WI|Burnett_WI|Douglas_WI|Florence_WI|Forest_WI|Iron_WI|Marinette_WI|Oneida_WI|Price_WI|Sawyer_WI|Vilas_WI|Washburn_WI|Albany_WY|Big Horn_WY|Carbon_WY|Fremont_WY|Hot Springs_WY|Johnson_WY|Lincoln_WY|Park_WY|Sheridan_WY|Sublette_WY|Teton_WY|Washakie_WY|","08/02/2007_Listing: Threatened or Endangered|12/11/2002_Listing: Endangered|04/27/1994_Listing: Threatened|04/27/1994_Listing: Threatened|04/27/1994_Listing: Threatened|08/22/1991_Listing: EndangeredAPA: Designate Critical Habitat|08/22/1991_Listing: EndangeredAPA: Designate Critical Habitat|",A073
E,"Mouse, New Mexico meadow jumping",animal,CO,https://ecos.fws.gov/docs/species_images/doc4530-250px-thumbnail.jpg,07/10/2014,"Apache_AZ|Graham_AZ|Greenlee_AZ|Navajo_AZ|Archuleta_CO|Conejos_CO|Costilla_CO|La Plata_CO|Las Animas_CO|Montezuma_CO|Bernalillo_NM|Colfax_NM|Los Alamos_NM|Mora_NM|Otero_NM|Rio Arriba_NM|Sandoval_NM|San Miguel_NM|Socorro_NM|Valencia_NM|","10/15/2008_Listing: EndangeredAPA: Designate Critical Habitat|",A0BX
T,"Mouse, Preble's meadow jumping",animal,CO,https://ecos.fws.gov/docs/species_images/doc4144-250px-thumbnail.jpg,05/13/1998,"Adams_CO|Arapahoe_CO|Boulder_CO|Broomfield_CO|Denver_CO|Douglas_CO|Elbert_CO|El Paso_CO|Jefferson_CO|Larimer_CO|Morgan_CO|Teller_CO|Weld_CO|Albany_WY|Converse_WY|Goshen_WY|Laramie_WY|Platte_WY|","08/16/1994_Listing: Endangered|03/30/2017_Delisting: Original Data in Error - Taxonomic revision|12/17/2003_Delisting: Original Data in Error - Taxonomic revision|12/17/2003_Delisting: Original Data in Error - Taxonomic revision|08/12/1999_Delisting: Original Data in Error - New information|06/15/1999_Delisting: Original Data in Error - New information|",A0C2
T,"Owl, Mexican spotted",animal,CO,,03/16/1993,"Apache_AZ|Cochise_AZ|Coconino_AZ|Gila_AZ|Graham_AZ|Greenlee_AZ|Maricopa_AZ|Mohave_AZ|Navajo_AZ|Pima_AZ|Pinal_AZ|Santa Cruz_AZ|Yavapai_AZ|Adams_CO|Alamosa_CO|Arapahoe_CO|Archuleta_CO|Boulder_CO|Chaffee_CO|Clear Creek_CO|Conejos_CO|Costilla_CO|Custer_CO|Dolores_CO|Douglas_CO|Eagle_CO|El Paso_CO|Fremont_CO|Garfield_CO|Gilpin_CO|Huerfano_CO|Jefferson_CO|La Plata_CO|Larimer_CO|Las Animas_CO|Mesa_CO|Moffat_CO|Montezuma_CO|Montrose_CO|Park_CO|Pitkin_CO|Pueblo_CO|Rio Blanco_CO|Rio Grande_CO|Saguache_CO|San Miguel_CO|Summit_CO|Teller_CO|Weld_CO|Bernalillo_NM|Catron_NM|Cibola_NM|Colfax_NM|Eddy_NM|Grant_NM|Hidalgo_NM|Lincoln_NM|Los Alamos_NM|McKinley_NM|Mora_NM|Otero_NM|Rio Arriba_NM|Sandoval_NM|San Miguel_NM|Santa Fe_NM|Sierra_NM|Socorro_NM|Taos_NM|Torrance_NM|Valencia_NM|Brewster_TX|Culberson_TX|El Paso_TX|Hudspeth_TX|Jeff Davis_TX|Pecos_TX|Presidio_TX|Reeves_TX|Terrell_TX|Carbon_UT|Duchesne_UT|Emery_UT|Garfield_UT|Grand_UT|Iron_UT|Kane_UT|San Juan_UT|Uintah_UT|Washington_UT|Wayne_UT|","08/16/1993_Delisting: Original Data in Error - New information|06/25/1993_Delisting: Original Data in Error - New information|",B074
E,"Pikeminnow (=squawfish), Colorado",animal,CO,https://ecos.fws.gov/docs/species_images/doc4987-250px-thumbnail.jpg,03/11/1967,"Coconino_AZ|Gila_AZ|Maricopa_AZ|Yavapai_AZ|San Juan_NM|","",E006
T,"Plover, piping",animal,CO,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,12/11/1985,"Baldwin_AL|Mobile_AL|Benton_AR|Chicot_AR|Clark_AR|Conway_AR|Crawford_AR|Crittenden_AR|Cross_AR|Desha_AR|Faulkner_AR|Hempstead_AR|Hot Spring_AR|Jefferson_AR|Johnson_AR|Lafayette_AR|Lee_AR|Little River_AR|Logan_AR|Lonoke_AR|Miller_AR|Mississippi_AR|Perry_AR|Phillips_AR|Pope_AR|Prairie_AR|Pulaski_AR|Sebastian_AR|Washington_AR|White_AR|Yell_AR|Bent_CO|Crowley_CO|Kiowa_CO|Otero_CO|Prowers_CO|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lee_FL|Leon_FL|Liberty_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Okaloosa_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Taylor_FL|Volusia_FL|Wakulla_FL|Walton_FL|Washington_FL|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Pottawattamie_IA|Woodbury_IA|Barton_KS|Clark_KS|Pottawatomie_KS|Riley_KS|Wabaunsee_KS|Cameron_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Sagadahoc_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Plymouth_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Daniels_MT|Dawson_MT|Garfield_MT|Glacier_MT|McCone_MT|Phillips_MT|Pondera_MT|Prairie_MT|Richland_MT|Roosevelt_MT|Sheridan_MT|Valley_MT|Wibaux_MT|Adams_NE|Antelope_NE|Arthur_NE|Banner_NE|Blaine_NE|Boone_NE|Box Butte_NE|Boyd_NE|Brown_NE|Buffalo_NE|Burt_NE|Butler_NE|Cass_NE|Cedar_NE|Cherry_NE|Cheyenne_NE|Colfax_NE|Cuming_NE|Custer_NE|Dakota_NE|Dawson_NE|Deuel_NE|Dixon_NE|Dodge_NE|Douglas_NE|Frontier_NE|Garden_NE|Garfield_NE|Gosper_NE|Grant_NE|Greeley_NE|Hall_NE|Hamilton_NE|Holt_NE|Hooker_NE|Howard_NE|Kearney_NE|Keith_NE|Keya Paha_NE|Kimball_NE|Knox_NE|Lancaster_NE|Lincoln_NE|Logan_NE|Loup_NE|McPherson_NE|Madison_NE|Merrick_NE|Morrill_NE|Nance_NE|Perkins_NE|Phelps_NE|Pierce_NE|Platte_NE|Polk_NE|Rock_NE|Saline_NE|Sarpy_NE|Saunders_NE|Scotts Bluff_NE|Seward_NE|Sheridan_NE|Sherman_NE|Sioux_NE|Stanton_NE|Thomas_NE|Thurston_NE|Valley_NE|Washington_NE|Wayne_NE|Wheeler_NE|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Middlesex_NJ|Monmouth_NJ|Ocean_NJ|Chaves_NM|Colfax_NM|Eddy_NM|Guadalupe_NM|Socorro_NM|Bronx_NY|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pender_NC|Benson_ND|Burke_ND|Burleigh_ND|Divide_ND|Dunn_ND|Eddy_ND|Emmons_ND|Foster_ND|Kidder_ND|Logan_ND|McHenry_ND|McIntosh_ND|McKenzie_ND|McLean_ND|Mercer_ND|Morton_ND|Mountrail_ND|Oliver_ND|Pierce_ND|Renville_ND|Sheridan_ND|Sioux_ND|Stutsman_ND|Ward_ND|Wells_ND|Williams_ND|Adair_OK|Alfalfa_OK|Atoka_OK|Beaver_OK|Beckham_OK|Blaine_OK|Bryan_OK|Caddo_OK|Canadian_OK|Carter_OK|Cherokee_OK|Choctaw_OK|Cimarron_OK|Cleveland_OK|Coal_OK|Comanche_OK|Cotton_OK|Craig_OK|Creek_OK|Custer_OK|Delaware_OK|Dewey_OK|Ellis_OK|Garfield_OK|Garvin_OK|Grady_OK|Grant_OK|Greer_OK|Harmon_OK|Harper_OK|Haskell_OK|Hughes_OK|Jackson_OK|Jefferson_OK|Johnston_OK|Kay_OK|Kingfisher_OK|Kiowa_OK|Latimer_OK|Le Flore_OK|Lincoln_OK|Logan_OK|Love_OK|McClain_OK|McCurtain_OK|McIntosh_OK|Major_OK|Marshall_OK|Mayes_OK|Murray_OK|Muskogee_OK|Noble_OK|Nowata_OK|Okfuskee_OK|Oklahoma_OK|Okmulgee_OK|Osage_OK|Ottawa_OK|Pawnee_OK|Payne_OK|Pittsburg_OK|Pontotoc_OK|Pottawatomie_OK|Pushmataha_OK|Roger Mills_OK|Rogers_OK|Seminole_OK|Sequoyah_OK|Stephens_OK|Texas_OK|Tillman_OK|Tulsa_OK|Wagoner_OK|Washington_OK|Washita_OK|Woods_OK|Woodward_OK|Newport_RI|Washington_RI|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Bon Homme_SD|Brule_SD|Buffalo_SD|Campbell_SD|Charles Mix_SD|Clay_SD|Corson_SD|Day_SD|Dewey_SD|Gregory_SD|Haakon_SD|Hughes_SD|Hyde_SD|Kingsbury_SD|Lyman_SD|Perkins_SD|Potter_SD|Stanley_SD|Sully_SD|Union_SD|Walworth_SD|Yankton_SD|Ziebach_SD|Anderson_TX|Aransas_TX|Archer_TX|Armstrong_TX|Bailey_TX|Bastrop_TX|Baylor_TX|Bell_TX|Bexar_TX|Borden_TX|Bosque_TX|Bowie_TX|Brazoria_TX|Briscoe_TX|Calhoun_TX|Cameron_TX|Camp_TX|Carson_TX|Cass_TX|Castro_TX|Chambers_TX|Cherokee_TX|Childress_TX|Clay_TX|Cochran_TX|Collin_TX|Collingsworth_TX|Cooke_TX|Cottle_TX|Crosby_TX|Dallam_TX|Dallas_TX|Dawson_TX|Deaf Smith_TX|Delta_TX|Denton_TX|Dickens_TX|Donley_TX|Eastland_TX|Ellis_TX|Erath_TX|Fannin_TX|Fisher_TX|Floyd_TX|Foard_TX|Franklin_TX|Gaines_TX|Galveston_TX|Garza_TX|Gray_TX|Grayson_TX|Gregg_TX|Hale_TX|Hall_TX|Hansford_TX|Hardeman_TX|Harrison_TX|Hartley_TX|Haskell_TX|Hemphill_TX|Henderson_TX|Hill_TX|Hockley_TX|Hood_TX|Hopkins_TX|Hunt_TX|Hutchinson_TX|Jack_TX|Jefferson_TX|Johnson_TX|Jones_TX|Kaufman_TX|Kenedy_TX|Kent_TX|King_TX|Kleberg_TX|Knox_TX|Lamar_TX|Lamb_TX|Lipscomb_TX|Lubbock_TX|Lynn_TX|Marion_TX|Matagorda_TX|Montague_TX|Moore_TX|Morris_TX|Motley_TX|Nacogdoches_TX|Navarro_TX|Nueces_TX|Ochiltree_TX|Oldham_TX|Palo Pinto_TX|Panola_TX|Parker_TX|Parmer_TX|Potter_TX|Rains_TX|Randall_TX|Red River_TX|Refugio_TX|Roberts_TX|Rockwall_TX|Rusk_TX|San Patricio_TX|Scurry_TX|Shackelford_TX|Shelby_TX|Sherman_TX|Smith_TX|Somervell_TX|Stephens_TX|Stonewall_TX|Swisher_TX|Tarrant_TX|Terry_TX|Throckmorton_TX|Titus_TX|Travis_TX|Upshur_TX|Van Zandt_TX|Wheeler_TX|Wichita_TX|Wilbarger_TX|Willacy_TX|Williamson_TX|Wise_TX|Wood_TX|Yoakum_TX|Young_TX|Accomack_VA|Northampton_VA|Hampton_VA|Norfolk_VA|Poquoson_VA|Portsmouth_VA|Virginia Beach_VA|Albany_WY|Carbon_WY|Converse_WY|Fremont_WY|Goshen_WY|Laramie_WY|Natrona_WY|Niobrara_WY|Platte_WY|Sublette_WY|Sweetwater_WY|","05/09/2000_Listing: EndangeredAPA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|",B079
T,"sage-grouse, Gunnison",animal,CO,https://ecos.fws.gov/docs/species_images/doc1633-250px-thumbnail.jpg,12/22/2014,"Chaffee_CO|Conejos_CO|Costilla_CO|Delta_CO|Dolores_CO|Gunnison_CO|Hinsdale_CO|Mesa_CO|Montezuma_CO|Montrose_CO|Ouray_CO|Saguache_CO|San Miguel_CO|Grand_UT|San Juan_UT|","01/25/2000_Listing: Endangered|",B0B0
T,"Skipper, Pawnee montane",animal,CO,https://ecos.fws.gov/docs/species_images/doc4425-250px-thumbnail.jpg,09/25/1987,"Douglas_CO|El Paso_CO|Jefferson_CO|Park_CO|Teller_CO|","",I01E
E,"Sucker, razorback",animal,CO,https://ecos.fws.gov/docs/species_images/doc4960-250px-thumbnail.jpg,10/23/1991,"Coconino_AZ|Gila_AZ|Graham_AZ|Greenlee_AZ|La Paz_AZ|Maricopa_AZ|Mohave_AZ|Pinal_AZ|Yavapai_AZ|Yuma_AZ|Imperial_CA|Riverside_CA|San Bernardino_CA|Delta_CO|Garfield_CO|Mesa_CO|Moffat_CO|Montezuma_CO|Rio Grande_CO|Saguache_CO|Clark_NV|San Juan_NM|Carbon_UT|Daggett_UT|Duchesne_UT|Emery_UT|Garfield_UT|Grand_UT|Kane_UT|San Juan_UT|Sanpete_UT|Summit_UT|Uintah_UT|Utah_UT|Wasatch_UT|Wayne_UT|","",E054
E,"Tern, least",animal,CO,https://ecos.fws.gov/docs/species_images/doc3710-250px-thumbnail.jpg,05/28/1985,"Arkansas_AR|Chicot_AR|Conway_AR|Crawford_AR|Crittenden_AR|Desha_AR|Faulkner_AR|Franklin_AR|Hempstead_AR|Jefferson_AR|Johnson_AR|Lafayette_AR|Lee_AR|Lincoln_AR|Little River_AR|Logan_AR|Miller_AR|Mississippi_AR|Perry_AR|Phillips_AR|Pope_AR|Pulaski_AR|Sebastian_AR|Yell_AR|Bent_CO|Crowley_CO|Jackson_CO|Kiowa_CO|Otero_CO|Park_CO|Prowers_CO|Alexander_IL|Jackson_IL|Madison_IL|Massac_IL|Monroe_IL|Pope_IL|Randolph_IL|St. Clair_IL|Union_IL|Wabash_IL|Gibson_IN|Greene_IN|Spencer_IN|Jasper_IA|Polk_IA|Pottawattamie_IA|Woodbury_IA|Barton_KS|Clark_KS|Cowley_KS|Meade_KS|Morton_KS|Phillips_KS|Pottawatomie_KS|Reno_KS|Rice_KS|Riley_KS|Sedgwick_KS|Seward_KS|Shawnee_KS|Stafford_KS|Stevens_KS|Sumner_KS|Wabaunsee_KS|Ballard_KY|Carlisle_KY|Crittenden_KY|Daviess_KY|Fulton_KY|Hancock_KY|Henderson_KY|Hickman_KY|Jefferson_KY|Livingston_KY|Lyon_KY|McCracken_KY|Marshall_KY|Union_KY|Bossier_LA|Caddo_LA|Concordia_LA|East Carroll_LA|Grant_LA|Madison_LA|Natchitoches_LA|Pointe Coupee_LA|Red River_LA|Tensas_LA|West Feliciana_LA|Adams_MS|Bolivar_MS|Claiborne_MS|Coahoma_MS|DeSoto_MS|Issaquena_MS|Jefferson_MS|Tunica_MS|Warren_MS|Washington_MS|Wilkinson_MS|Andrew_MO|Atchison_MO|Boone_MO|Buchanan_MO|Callaway_MO|Cape Girardeau_MO|Carroll_MO|Chariton_MO|Clark_MO|Clay_MO|Cole_MO|Cooper_MO|Franklin_MO|Gasconade_MO|Holt_MO|Howard_MO|Jackson_MO|Jefferson_MO|Lafayette_MO|Lewis_MO|Lincoln_MO|Marion_MO|Mississippi_MO|Moniteau_MO|Montgomery_MO|New Madrid_MO|Osage_MO|Pemiscot_MO|Perry_MO|Pike_MO|Platte_MO|Ralls_MO|Ray_MO|St. Charles_MO|Ste. Genevieve_MO|St. Louis_MO|Saline_MO|Scott_MO|Warren_MO|St. Louis_MO|Custer_MT|Dawson_MT|Garfield_MT|McCone_MT|Prairie_MT|Richland_MT|Roosevelt_MT|Rosebud_MT|Valley_MT|Wibaux_MT|Boyd_NE|Brown_NE|Buffalo_NE|Butler_NE|Cass_NE|Cedar_NE|Colfax_NE|Cuming_NE|Custer_NE|Dawson_NE|Dixon_NE|Dodge_NE|Douglas_NE|Gosper_NE|Hall_NE|Hamilton_NE|Holt_NE|Howard_NE|Kearney_NE|Keith_NE|Keya Paha_NE|Knox_NE|Lincoln_NE|Madison_NE|Merrick_NE|Nance_NE|Phelps_NE|Platte_NE|Polk_NE|Rock_NE|Sarpy_NE|Saunders_NE|Sherman_NE|Stanton_NE|Valley_NE|Catron_NM|Chaves_NM|Curry_NM|De Baca_NM|Doña Ana_NM|Eddy_NM|Otero_NM|Quay_NM|Rio Arriba_NM|Socorro_NM|Burleigh_ND|Dunn_ND|Emmons_ND|McKenzie_ND|McLean_ND|Mercer_ND|Morton_ND|Mountrail_ND|Oliver_ND|Sioux_ND|Williams_ND|Alfalfa_OK|Beaver_OK|Blaine_OK|Bryan_OK|Caddo_OK|Canadian_OK|Choctaw_OK|Cleveland_OK|Cotton_OK|Creek_OK|Custer_OK|Dewey_OK|Ellis_OK|Grady_OK|Harmon_OK|Harper_OK|Haskell_OK|Hughes_OK|Jackson_OK|Jefferson_OK|Kay_OK|Kingfisher_OK|Le Flore_OK|Logan_OK|Love_OK|McClain_OK|McCurtain_OK|McIntosh_OK|Major_OK|Marshall_OK|Muskogee_OK|Noble_OK|Osage_OK|Pawnee_OK|Payne_OK|Pittsburg_OK|Pontotoc_OK|Pottawatomie_OK|Roger Mills_OK|Seminole_OK|Sequoyah_OK|Tillman_OK|Tulsa_OK|Wagoner_OK|Woods_OK|Woodward_OK|Bon Homme_SD|Brule_SD|Buffalo_SD|Campbell_SD|Charles Mix_SD|Clay_SD|Corson_SD|Dewey_SD|Gregory_SD|Haakon_SD|Hughes_SD|Hyde_SD|Lyman_SD|Meade_SD|Pennington_SD|Potter_SD|Stanley_SD|Sully_SD|Union_SD|Walworth_SD|Yankton_SD|Ziebach_SD|Dyer_TN|Lake_TN|Lauderdale_TN|Shelby_TN|Tipton_TN|Bailey_TX|Bowie_TX|Briscoe_TX|Childress_TX|Clay_TX|Collingsworth_TX|Cooke_TX|Dallas_TX|Delta_TX|Denton_TX|Donley_TX|El Paso_TX|Fannin_TX|Freestone_TX|Gray_TX|Grayson_TX|Gregg_TX|Hall_TX|Hardeman_TX|Hemphill_TX|Hopkins_TX|Hutchinson_TX|Jeff Davis_TX|Kaufman_TX|Lamar_TX|Leon_TX|Limestone_TX|Milam_TX|Montague_TX|Rains_TX|Randall_TX|Red River_TX|Roberts_TX|Starr_TX|Tarrant_TX|Throckmorton_TX|Tom Green_TX|Val Verde_TX|Webb_TX|Wheeler_TX|Wichita_TX|Wilbarger_TX|Wood_TX|Zapata_TX|Albany_WY|Carbon_WY|Converse_WY|Fremont_WY|Goshen_WY|Laramie_WY|Natrona_WY|Niobrara_WY|Platte_WY|Sublette_WY|Sweetwater_WY|","05/11/1999_Reclassify: Downlist threatened|",B07N
T,"trout, Greenback Cutthroat",animal,CO,https://ecos.fws.gov/docs/species_images/doc4918-250px-thumbnail.jpg,03/11/1967,"Boulder_CO|Clear Creek_CO|Custer_CO|Delta_CO|Douglas_CO|Eagle_CO|El Paso_CO|Garfield_CO|Grand_CO|Gunnison_CO|Huerfano_CO|Lake_CO|Larimer_CO|Mesa_CO|Montezuma_CO|Montrose_CO|Ouray_CO|Park_CO|Pitkin_CO|Pueblo_CO|Routt_CO|Saguache_CO|Summit_CO|San Juan_UT|","",E00F
T,"beardtongue, Parachute",plant,CO,https://ecos.fws.gov/docs/species_images/doc2013-250px-thumbnail.jpg,08/26/2011,"Garfield_CO|","05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|03/19/2004_Listing: Threatened|",Q36W
E,"Beardtongue, Penland",plant,CO,https://ecos.fws.gov/docs/species_images/doc4185-250px-thumbnail.jpg,07/13/1989,"Grand_CO|","",Q2YC
T,"Bladderpod, Dudley Bluffs",plant,CO,https://ecos.fws.gov/docs/species_images/doc4184-250px-thumbnail.jpg,02/06/1990,"Rio Blanco_CO|","",Q351
T,"Butterfly plant, Colorado",plant,CO,https://ecos.fws.gov/docs/species_images/doc5057-250px-thumbnail.jpg,10/18/2000,"Boulder_CO|Broomfield_CO|Douglas_CO|Jefferson_CO|Larimer_CO|Weld_CO|Kimball_NE|Goshen_WY|Laramie_WY|Platte_WY|","",Q0VV
T,"Cactus, Colorado hookless",plant,CO,https://ecos.fws.gov/docs/species_images/doc4187-250px-thumbnail.jpg,10/11/1979,"Delta_CO|Garfield_CO|Mesa_CO|Montrose_CO|","02/08/1997_Delisting: Original Data in Error - Taxonomic revision|",Q21I
E,"Cactus, Knowlton's",plant,CO,https://ecos.fws.gov/docs/species_images/doc5070-250px-thumbnail.jpg,11/28/1979,"Archuleta_CO|La Plata_CO|San Juan_NM|","",Q1ZY
T,"Cactus, Mesa Verde",plant,CO,,11/29/1979,"Montezuma_CO|San Juan_NM|","",Q21J
T,"Ladies'-tresses, Ute",plant,CO,,01/17/1992,"Adams_CO|Arapahoe_CO|Boulder_CO|Broomfield_CO|Denver_CO|Douglas_CO|Eagle_CO|El Paso_CO|Garfield_CO|Jefferson_CO|Larimer_CO|Moffat_CO|Morgan_CO|Pitkin_CO|Weld_CO|Bannock_ID|Bingham_ID|Bonneville_ID|Fremont_ID|Jefferson_ID|Madison_ID|Teton_ID|Beaverhead_MT|Broadwater_MT|Gallatin_MT|Jefferson_MT|Madison_MT|Silver Bow_MT|Sioux_NE|Lincoln_NV|Cache_UT|Daggett_UT|Duchesne_UT|Garfield_UT|Juab_UT|Salt Lake_UT|Tooele_UT|Uintah_UT|Utah_UT|Wasatch_UT|Wayne_UT|Chelan_WA|Douglas_WA|Okanogan_WA|Albany_WY|Big Horn_WY|Campbell_WY|Carbon_WY|Converse_WY|Crook_WY|Fremont_WY|Goshen_WY|Hot Springs_WY|Johnson_WY|Laramie_WY|Lincoln_WY|Natrona_WY|Niobrara_WY|Park_WY|Platte_WY|Sheridan_WY|Sublette_WY|Sweetwater_WY|Uinta_WY|Washakie_WY|Weston_WY|","05/10/1996_Delisting: Original Data in Error - New information|",Q2WA
E,"Milk-vetch, Mancos",plant,CO,https://ecos.fws.gov/docs/species_images/doc5042-250px-thumbnail.jpg,06/27/1985,"Montezuma_CO|San Juan_NM|","",Q1T9
E,"milkvetch, Osterhout",plant,CO,https://ecos.fws.gov/docs/species_images/doc4181-250px-thumbnail.jpg,07/13/1989,"Grand_CO|Summit_CO|","",Q1TA
T,"Mustard, Penland alpine fen",plant,CO,https://ecos.fws.gov/docs/species_images/doc4182-250px-thumbnail.jpg,07/28/1993,"Eagle_CO|Lake_CO|Park_CO|Summit_CO|","",Q1WG
